Date,Open,High,Low,Close
0,0,0,0,0
2020-03-31-2,-1.3600006103515625,-2.0349960327148438,-0.7299957275390625,-0.9199981689453125
2020-03-31-3,-0.8600006103515625,-0.2649993896484375,1.0199966430664062,0.06500244140625
2020-03-31-4,0.05999755859375,-0.43000030517578125,-0.30999755859375,0.06499481201171875
2020-03-31-5,0.06999969482421875,0.6349945068359375,-0.0200042724609375,-0.2299957275390625
2020-03-31-6,-0.21999359130859375,0.404998779296875,0.18000030517578125,-0.02500152587890625
2020-03-31-7,0.04999542236328125,-0.1399993896484375,-0.37999725341796875,-0.0149993896484375
2020-04-01-1,-3.1399993896484375,-2.4799957275390625,-3.8000030517578125,-4.400001525878906
2020-04-01-2,-1.339996337890625,-2.4500045776367188,-0.8799972534179688,-0.8499984741210938
2020-04-01-3,-0.8400039672851562,-1.1299972534179688,-0.8800048828125,-0.8000030517578125
2020-04-01-4,-0.720001220703125,-1.089996337890625,-1.2699966430664062,-1.0499954223632812
2020-04-01-5,-1.1100006103515625,-0.04000091552734375,0.1399993896484375,0.40999603271484375
2020-04-01-6,0.3800048828125,-0.5800018310546875,-0.06999969482421875,-0.6920013427734375
2020-04-01-7,-0.6750030517578125,3.029998779296875,-0.0800018310546875,2.9319992065429688
2020-04-02-1,0.7750015258789062,2.2099990844726562,0.3000030517578125,2.8400039672851562
2020-04-02-2,5.089996337890625,0.779998779296875,5.0800018310546875,-0.12999725341796875
2020-04-02-3,-0.20999908447265625,0.31000518798828125,0.15999603271484375,1.2599945068359375
2020-04-02-4,1.3899993896484375,0.5799942016601562,0.8300018310546875,-0.6299972534179688
2020-04-02-5,-0.7999954223632812,-0.5199966430664062,-0.5400009155273438,-0.15000152587890625
2020-04-02-6,-0.1399993896484375,0.01999664306640625,0.160003662109375,0.95989990234375
2020-04-02-7,0.9799957275390625,0.600006103515625,-0.15000152587890625,0.25009918212890625
2020-04-03-1,-1.4199981689453125,-0.850006103515625,-0.09000396728515625,-1.529998779296875
2020-04-03-2,0.23000335693359375,-0.6899948120117188,-0.6800003051757812,-0.43000030517578125
2020-04-03-3,-0.5900039672851562,-0.3300018310546875,0.15000152587890625,0.03179931640625
2020-04-03-4,0.18000030517578125,-0.12000274658203125,0.25,-0.03179931640625
2020-04-03-5,-0.1100006103515625,-0.399993896484375,-0.43000030517578125,0.20000457763671875
2020-04-03-6,0.1399993896484375,0.29999542236328125,-0.01000213623046875,-0.3800048828125
2020-04-03-7,-0.31999969482421875,-0.3899993896484375,-0.5799942016601562,-0.589996337890625
2020-04-06-1,1.8300018310546875,3.3799972534179688,2.1500015258789062,3.839996337890625
2020-04-06-2,1.470001220703125,1.0100021362304688,1.5999984741210938,1.4300003051757812
2020-04-06-3,1.3899993896484375,0.720001220703125,1.1699981689453125,0.529998779296875
2020-04-06-4,0.55999755859375,0.220001220703125,0.779998779296875,0.19000244140625
2020-04-06-5,0.13500213623046875,0.06999969482421875,0.1544036865234375,0.23000335693359375
2020-04-06-6,0.33499908447265625,0.5400009155273438,0.2855987548828125,-0.20000457763671875
2020-04-06-7,-0.26999664306640625,0.2599945068359375,-0.37000274658203125,-0.12999725341796875
2020-04-07-1,1.8199996948242188,1.2700042724609375,-0.8600006103515625,0.48999786376953125
2020-04-07-2,-1.5750045776367188,-1.529998779296875,0.5,-0.5699996948242188
2020-04-07-3,-0.51300048828125,-0.8199996948242188,-0.12999725341796875,-0.48999786376953125
2020-04-07-4,-0.5219955444335938,-0.4900054931640625,-1.2300033569335938,-1.3100051879882812
2020-04-07-5,-1.2900009155273438,-1.1800003051757812,-0.339996337890625,-0.17499542236328125
2020-04-07-6,-0.12000274658203125,-0.48999786376953125,-1.55999755859375,-1.4749984741210938
2020-04-07-7,-1.4300003051757812,0.43000030517578125,0.4199981689453125,0.089996337890625
2020-04-08-1,0.88079833984375,-0.5499954223632812,-0.06000518798828125,0.5999984741210938
