Date,Open,High,Low,Close
0,0,0,0,0
2020-03-31-2,0.5399990081787109,0.7700004577636719,0.5700016021728516,0.9249992370605469
2020-03-31-3,0.970001220703125,0.37999916076660156,0.6499996185302734,-0.4650001525878906
2020-03-31-4,-0.4900016784667969,-0.8400001525878906,-0.6300010681152344,-0.5499992370605469
2020-03-31-5,-0.5399990081787109,-0.2800006866455078,0.0,-0.09499931335449219
2020-03-31-6,-0.09000015258789062,-0.1999988555908203,-0.3400001525878906,-0.44500160217285156
2020-03-31-7,-0.46000099182128906,0.3699989318847656,-0.049999237060546875,0.8500003814697266
2020-04-01-1,-0.6399993896484375,-0.4399986267089844,-0.7800006866455078,-0.6999988555908203
2020-04-01-2,0.7700004577636719,-0.3900012969970703,0.3000011444091797,-0.6500015258789062
2020-04-01-3,-0.6300010681152344,-0.4699993133544922,-0.5400009155273438,-0.529998779296875
2020-04-01-4,-0.5199985504150391,-0.20000076293945312,-0.06499862670898438,0.49250030517578125
2020-04-01-5,0.48999977111816406,0.8900012969970703,0.5289993286132812,0.6724987030029297
2020-04-01-6,0.6599998474121094,0.0,0.4459991455078125,-0.2950000762939453
2020-04-01-7,-0.2800006866455078,-0.48999977111816406,-0.5799999237060547,-0.17999839782714844
2020-04-02-1,1.4400005340576172,2.6700000762939453,1.489999771118164,2.9200000762939453
2020-04-02-2,1.1199989318847656,2.8799972534179688,1.5900001525878906,0.2628974914550781
2020-04-02-3,0.43000030517578125,-1.3499984741210938,0.4200019836425781,1.0771026611328125
2020-04-02-4,1.1000022888183594,-0.029998779296875,0.07999801635742188,-1.0400009155273438
2020-04-02-5,-1.0600013732910156,-0.8899993896484375,-0.7399978637695312,-0.060001373291015625
2020-04-02-6,-0.06999969482421875,0.34999847412109375,0.45999908447265625,0.4900016784667969
2020-04-02-7,0.5099983215332031,0.4799995422363281,0.6200981140136719,0.529998779296875
2020-04-03-1,1.3300018310546875,1.0,-0.22189712524414062,-0.7151985168457031
2020-04-03-2,-1.5149993896484375,-1.75,-0.4982032775878906,-0.3847999572753906
2020-04-03-3,-0.4135017395019531,-0.4123992919921875,-0.8055973052978516,-0.8800010681152344
2020-04-03-4,-0.8614997863769531,-0.01760101318359375,0.18559837341308594,0.5499992370605469
2020-04-03-5,0.5400009155273438,-0.15999984741210938,0.3400001525878906,0.22500228881835938
2020-04-03-6,0.22999954223632812,0.5800018310546875,0.25,0.4249992370605469
2020-04-03-7,0.4199981689453125,-0.06999969482421875,-0.14999771118164062,-0.1100006103515625
2020-04-06-1,0.470001220703125,0.6499977111816406,-0.060001373291015625,-0.4799995422363281
2020-04-06-2,-1.0400009155273438,-1.1399993896484375,-0.3899993896484375,0.220001220703125
2020-04-06-3,0.21000289916992188,0.470001220703125,0.7199974060058594,0.34999847412109375
2020-04-06-4,0.3599967956542969,-0.09270095825195312,0.15000152587890625,-0.20000076293945312
2020-04-06-5,-0.1999969482421875,-0.00730133056640625,-0.24000167846679688,0.0
2020-04-06-6,-0.01000213623046875,-0.1999969482421875,0.1100006103515625,-0.09499740600585938
2020-04-06-7,-0.09499740600585938,0.5,0.1100006103515625,0.054996490478515625
2020-04-07-1,2.174999237060547,2.549999237060547,1.7700004577636719,1.9300003051757812
2020-04-07-2,-0.19000244140625,-0.09000015258789062,-0.279998779296875,0.6100006103515625
2020-04-07-3,0.6000022888183594,0.14999771118164062,1.1100006103515625,0.4095001220703125
2020-04-07-4,0.43000030517578125,-0.12999725341796875,-0.8200035095214844,-0.9694976806640625
2020-04-07-5,-0.9750022888183594,-0.8700027465820312,-0.6899986267089844,-0.8500022888183594
2020-04-07-6,-0.8549995422363281,-0.9099998474121094,-0.6599998474121094,-0.7649993896484375
2020-04-07-7,-0.7599983215332031,0.005001068115234375,-0.049999237060546875,0.14500045776367188
2020-04-08-1,1.1499977111816406,0.4949989318847656,0.845001220703125,1.2599983215332031
2020-04-08-2,0.22999954223632812,0.4600028991699219,0.14499664306640625,0.24000167846679688
2020-04-08-3,0.26000213623046875,0.5149993896484375,0.6700019836425781,0.401397705078125
2020-04-08-4,0.43000030517578125,-0.2849998474121094,-0.3699989318847656,-0.7113990783691406
2020-04-08-5,-0.7400016784667969,-0.3300018310546875,-0.2700004577636719,0.37000274658203125
2020-04-08-6,0.3600006103515625,0.5,0.7343978881835938,0.25
2020-04-08-7,0.2607002258300781,0.5,0.15560150146484375,0.6799964904785156
2020-04-09-1,1.8392982482910156,1.0369987487792969,0.40000152587890625,0.6400032043457031
2020-04-09-2,-0.5,0.6530036926269531,-0.5200004577636719,-1.1650009155273438
2020-04-09-3,-1.1799964904785156,-2.2834014892578125,-0.19000244140625,-0.14500045776367188
2020-04-09-4,-0.15000152587890625,0.8833999633789062,0.3400001525878906,1.0900001525878906
2020-04-09-5,1.0999984741210938,0.09000015258789062,-1.0499992370605469,-2.2600021362304688
2020-04-09-6,-2.270000457763672,-1.7299995422363281,-0.622100830078125,0.3925018310546875
2020-04-09-7,0.4200019836425781,0.3299980163574219,0.9920997619628906,0.4174995422363281
2020-04-13-1,1.5999984741210938,1.1100006103515625,-0.1699981689453125,-0.060001373291015625
2020-04-13-2,-1.279998779296875,-1.2900009155273438,-0.29000091552734375,-0.089996337890625
2020-04-13-3,-0.07329940795898438,-0.009998321533203125,0.060001373291015625,-0.43000030517578125
2020-04-13-4,-0.4566993713378906,-0.4399986267089844,-0.1100006103515625,-0.095001220703125
2020-04-13-5,-0.06999969482421875,0.279998779296875,0.22999954223632812,0.10499954223632812
2020-04-13-6,0.10999679565429688,-0.24000167846679688,-0.15999984741210938,-0.09000015258789062
2020-04-13-7,-0.09999847412109375,0.20000076293945312,0.15000152587890625,0.220001220703125
2020-04-14-1,0.2999992370605469,-0.029998779296875,-0.24000167846679688,-0.04000091552734375
2020-04-14-2,-0.09999847412109375,0.020000457763671875,-0.0800018310546875,0.04000091552734375
2020-04-14-3,0.029998779296875,-0.06999969482421875,0.285003662109375,-0.26000213623046875
2020-04-14-4,-0.2749977111816406,-0.25,-0.14500045776367188,-0.009998321533203125
2020-04-14-5,0.00499725341796875,-0.0500030517578125,0.09999847412109375,-0.09000015258789062
2020-04-14-6,-0.09000015258789062,0.25,-0.009998321533203125,0.15999984741210938
2020-04-14-7,0.15000152587890625,-0.10999679565429688,0.06999969482421875,0.0
2020-04-15-1,-2.125,-2.140003204345703,-2.920001983642578,-2.940000534057617
2020-04-15-2,-0.8150005340576172,-0.7902984619140625,-0.31999969482421875,-0.1240997314453125
2020-04-15-3,-0.13500022888183594,0.04669952392578125,0.09000015258789062,0.3241004943847656
2020-04-15-4,0.33500099182128906,0.4885997772216797,0.4099998474121094,0.22999954223632812
2020-04-15-5,0.22999954223632812,0.06500053405761719,0.220001220703125,0.20000076293945312
2020-04-15-6,0.2049999237060547,0.7000007629394531,0.279998779296875,0.3749980926513672
2020-04-15-7,0.3600006103515625,-0.24000167846679688,0.3500022888183594,0.05500030517578125
2020-04-16-1,-0.30500030517578125,-0.1399993896484375,-1.5600013732910156,-1.0799999237060547
2020-04-16-2,-0.7100009918212891,-0.8400001525878906,0.2700004577636719,-0.03999900817871094
2020-04-16-3,-0.049999237060546875,-0.049999237060546875,0.009998321533203125,-0.05500030517578125
2020-04-16-4,-0.03999900817871094,-0.26000022888183594,-0.04939842224121094,-0.1900005340576172
